Id,Contact__c,Case__c,Name,CreatedDate,NPS_Score__c,Additional_Comments__c,NPS_Formula__c,CES_Score__c,What_can_SAI_make_easier_for_you__c,Post_Chat_Score__c
a3I0W000001qF5MUAU,0030W00003NLuCLQA1,5000W00001NS8DDQA1,GetFeedback Survey Response: Net Promoter Score,3/18/2019 15:38,7,none at this time,0,,,
a3I0W000001qF5RUAU,003d000003IZB4SAAX,5000W00001NS6bUQAT,GetFeedback Survey Response: Net Promoter Score,3/18/2019 16:16,10,,1,,,
a3I0W000001qF5WUAU,003d000002aTVRiAAO,5000W00001NSJ9YQAX,GetFeedback Survey Response: Net Promoter Score,3/18/2019 16:56,6,,-1,,,
a3I0W000001qF5bUAE,003d000002OXuetAAD,5000W00001NSBGuQAP,GetFeedback Survey Response: Net Promoter Score,3/18/2019 17:09,5,,-1,,,
a3I0W000001qF5gUAE,0030W00003cZmbZQAS,5000W00001NSEuiQAH,GetFeedback Survey Response: Net Promoter Score,3/18/2019 17:18,9,Great Service,1,,,
a3I0W000001qF5lUAE,0030W00003c0w2pQAA,5000W00001NSJXwQAP,GetFeedback Survey Response: Net Promoter Score,3/18/2019 17:31,9,Your support staff is exceptional!!,1,,,
a3I0W000001qF5qUAE,0030W00003cfmgBQAQ,5000W00001NSJIBQA5,GetFeedback Survey Response: Net Promoter Score,3/18/2019 17:34,10,,1,,,
a3I0W000001qF5vUAE,0030W00003Lhxh8QAB,5000W00001NSJYaQAP,GetFeedback Survey Response: Net Promoter Score,3/18/2019 18:27,10,Great service,1,,,
a3I0W000001qF60UAE,0030W00003Lhxh8QAB,5000W00001NSJXrQAP,GetFeedback Survey Response: Net Promoter Score,3/18/2019 18:31,10,,1,,,
a3I0W000001qF65UAE,003d000002OXujcAAD,5000W00001NSHU3QAP,GetFeedback Survey Response: Net Promoter Score,3/18/2019 19:10,10,,1,,,
a3I0W000001qF6AUAU,0030W00003aifAPQAY,5000W00001NSB6zQAH,GetFeedback Survey Response: Net Promoter Score,3/18/2019 19:20,8,,0,,,
a3I0W000001qF6FUAU,0030W00003ZmpG0QAJ,5000W00001NSJ2rQAH,GetFeedback Survey Response: Net Promoter Score,3/18/2019 19:20,10,They responded very quickly. My issue had resolved itself but they were available if needed.,1,,,
a3I0W000001qF6KUAU,003d000002OWJxBAAX,5000W00001NSB1zQAH,GetFeedback Survey Response: Net Promoter Score,3/18/2019 20:17,10,,1,,,
a3I0W000001qF6UUAU,003d000003IZchaAAD,5000W00001NSGCAQA5,GetFeedback Survey Response: Net Promoter Score,3/18/2019 21:28,9,,1,,,
a3I0W000001qF6ZUAU,0030W00003cZpPBQA0,5000W00001NSEOXQA5,GetFeedback Survey Response: Net Promoter Score,3/18/2019 21:31,10,,1,,,
a3I0W000001qF6eUAE,0030W00003N6llsQAB,5000W00001NSGOzQAP,GetFeedback Survey Response: Net Promoter Score,3/18/2019 22:35,10,,1,,,
a3I0W000001qF6oUAE,0030W00003chX5YQAU,5000W00001NSIQHQA5,GetFeedback Survey Response: Net Promoter Score,3/19/2019 0:37,10,,1,,,
a3I0W000001qF6tUAE,0030W00003UDY7sQAH,5000W00001NS4cbQAD,GetFeedback Survey Response: Net Promoter Score,3/19/2019 1:30,10,extremely helpful (Josh and Christian),1,,,
a3I0W000001qF6yUAE,0030W00003RGlF0QAL,5000W00001NRnNXQA1,GetFeedback Survey Response: Net Promoter Score,3/19/2019 1:31,8,,0,,,
a3I0W000001qF73UAE,003d000002aTXFXAA4,5000W00001NSJTnQAP,GetFeedback Survey Response: Net Promoter Score,3/19/2019 7:27,9,,1,,,
a3I0W000001qF78UAE,0030W00003bzhxrQAA,5000W00001NSIlbQAH,GetFeedback Survey Response: Net Promoter Score,3/19/2019 10:18,10,Great Support!  Thank you for your time!!!!!  :),1,,,
a3I0W000001qF7DUAU,0030W00003YxPleQAF,5000W00001NSLc6QAH,GetFeedback Survey Response: Net Promoter Score,3/19/2019 11:55,10,,1,,,
a3I0W000001qF7NUAU,0030W00003YwsIQQAZ,5000W00001NSCoLQAX,GetFeedback Survey Response: Net Promoter Score,3/19/2019 14:21,9,Thank you for answering my question so quickly and completely.,1,,,
a3I0W000001qF7SUAU,0030W00003chNDOQA2,5000W00001NSHbsQAH,GetFeedback Survey Response: Net Promoter Score,3/19/2019 16:39,7,,0,,,
a3I0W000001qF7XUAU,0030W00003VCW3eQAH,5000W00001NSE1EQAX,GetFeedback Survey Response: Net Promoter Score,3/19/2019 17:11,6,pretty fast .. courteous.,-1,,,
a3I0W000001qF7wUAE,0030W00003cgodvQAA,5000W00001NS6EGQA1,GetFeedback Survey Response: Net Promoter Score,3/19/2019 19:30,10,,1,,,
a3I0W000001qF81UAE,0030W00003ahnzuQAA,5000W00001NSKxOQAX,GetFeedback Survey Response: Net Promoter Score,3/20/2019 0:53,10,,1,,,
a3I0W000001qF86UAE,0030W00003cfTy4QAE,5000W00001NSBkhQAH,GetFeedback Survey Response: Net Promoter Score,3/20/2019 4:05,9,Good course of material to understand the concepts.,1,,,
a3I0W000001qF8BUAU,0030W00003cfuDEQAY,5000W00001NSEsrQAH,GetFeedback Survey Response: Net Promoter Score,3/20/2019 11:30,10,,1,,,
a3I0W000001qF8GUAU,0030W00003RwoA8QAJ,5000W00001NS3uFQAT,GetFeedback Survey Response: Net Promoter Score,3/20/2019 13:46,9,,1,,,
a3I0W000001qF8kUAE,0030W00003cgbD2QAI,5000W00001NSI6MQAX,GetFeedback Survey Response: Net Promoter Score,3/20/2019 14:59,8,,0,,,
a3I0W000001qF8pUAE,0030W00003cZ8EqQAK,5000W00001NS440QAD,GetFeedback Survey Response: Net Promoter Score,3/20/2019 15:44,2,,-1,,,
a3I0W000001qF8uUAE,003d000002qLBDLAA4,5000W00001NSJyxQAH,GetFeedback Survey Response: Net Promoter Score,3/20/2019 16:30,10,everyone single person I speak with at the Help Desk is extremely friendly and helpful. Their follow-through is fantastic. I wish all Held Desks were are supportive.,1,,,
a3I0W000001qF99UAE,0030W00003cZjg7QAC,5000W00001NSBZwQAP,GetFeedback Survey Response: Net Promoter Score,3/20/2019 17:06,0,"Disappointed, Dissatisfied.",-1,,,
a3I0W000001qF9EUAU,003d000002eslHSAAY,5000W00001NS3oCQAT,GetFeedback Survey Response: Net Promoter Score,3/20/2019 17:33,10,,1,,,
a3I0W000001qF9JUAU,003d000003CDFbxAAH,5000W00001NS2sNQAT,GetFeedback Survey Response: Net Promoter Score,3/20/2019 18:38,4,"The response to support queries takes too long. After the automated response with a promise of response within 48 hours, one will need to send several reminders to get the response after many days. This needs to be looked into as scaledagile gets expanded, other providers of agile frameworks will be adding prompt service as differentiator.",-1,,,
a3I0W000001qF9iUAE,0030W00003cfShuQAE,5000W00001NSI9kQAH,GetFeedback Survey Response: Net Promoter Score,3/20/2019 19:41,10,,1,,,
a3I0W000001qF9nUAE,0030W00003cgsHfQAI,5000W00001NSE7RQAX,GetFeedback Survey Response: Net Promoter Score,3/21/2019 2:43,10,,1,,,
a3I0W000001qF9sUAE,0030W00003ZneBSQAZ,5000W00001MUVozQAH,GetFeedback Survey Response: Net Promoter Score,3/21/2019 3:22,10,Provided great support.,1,,,
a3I0W000001qF9xUAE,003d000002aTVCcAAO,5000W00001NSIc8QAH,GetFeedback Survey Response: Net Promoter Score,3/21/2019 13:34,10,,1,,,
a3I0W000001qFA2UAM,003d000002lXwk6AAC,5000W00001NSJe9QAH,GetFeedback Survey Response: Net Promoter Score,3/21/2019 14:32,0,"After already investing in certification, there is no free or affordable upgrade path.  This information is not clear and contradictory to emails I received from Scaled Agile and even after I started the upgrade path it was removed without warning.",-1,,,
a3I0W000001qFACUA2,003d000002OXNaJAAX,5000W00001NSD5JQAX,GetFeedback Survey Response: Net Promoter Score,3/21/2019 15:10,8,,0,,,
a3I0W000001qFAHUA2,003d000002OXuU5AAL,5000W00001NSJrwQAH,GetFeedback Survey Response: Net Promoter Score,3/21/2019 15:31,10,,1,,,
a3I0W000001qFAMUA2,0030W00003cZ2h7QAC,5000W00001NSLILQA5,GetFeedback Survey Response: Net Promoter Score,3/21/2019 15:32,9,"The Scaled Agile Community Support team was excellent.  I was a little disappointed when I submitted my answers to the test, the results came back with 0% complete.  Later found out it was related to a glitch/timing issue as the final test was submitted. However, the next day, the rep who helped me assured me all was well and I did receive my certificate.    I would recommend the Support team to a friend or Colleague!
Thank you!",1,,,
a3I0W000001qFARUA2,0030W00003ODI0uQAH,5000W00001NSDq5QAH,GetFeedback Survey Response: Net Promoter Score,3/21/2019 16:37,10,Challenge can be time difference,1,,,
a3I0W000001qFAWUA2,0030W00003cfTUhQAM,5000W00001NSLZgQAP,GetFeedback Survey Response: Net Promoter Score,3/21/2019 17:10,9,N/A,1,,,
a3I0W000001qFAbUAM,0030W00003RDJblQAH,5000W00001NS9fAQAT,GetFeedback Survey Response: Net Promoter Score,3/21/2019 17:16,10,,1,,,
a3I0W000001qFAgUAM,0030W00003RDJblQAH,5000W00001NSGYFQA5,GetFeedback Survey Response: Net Promoter Score,3/21/2019 17:16,10,,1,,,
a3I0W000001qFAlUAM,0030W00003ahgUFQAY,5000W00001NSHzVQAX,GetFeedback Survey Response: Net Promoter Score,3/21/2019 17:28,10,,1,,,
a3I0W000001qFAqUAM,0030W00003UDzTLQA1,5000W00001NSE3FQAX,GetFeedback Survey Response: Net Promoter Score,3/21/2019 17:33,10,,1,,,
a3I0W000001qFAvUAM,0030W00003ch7BlQAI,5000W00001NSMfdQAH,GetFeedback Survey Response: Net Promoter Score,3/21/2019 18:08,10,,1,,,
a3I0W000001qFB0UAM,0030W00003cfQ9zQAE,5000W00001NSEGTQA5,GetFeedback Survey Response: Net Promoter Score,3/21/2019 18:10,9,,1,,,
a3I0W000001qFB5UAM,0030W00003WdfcZQAR,5000W00001NSMhKQAX,GetFeedback Survey Response: Net Promoter Score,3/21/2019 20:10,9,,1,,,
a3I0W000001qFBAUA2,0030W00003ajCrtQAE,5000W00001NSNbJQAX,GetFeedback Survey Response: Net Promoter Score,3/21/2019 21:41,5,No,-1,,,
a3I0W000001qFBFUA2,0030W00003ajCrtQAE,5000W00001NSNbJQAX,GetFeedback Survey Response: Net Promoter Score,3/21/2019 21:44,5,no,-1,,,
a3I0W000001qFBKUA2,003d000002lXwgfAAC,5000W00001NSMIKQA5,GetFeedback Survey Response: Net Promoter Score,3/21/2019 23:14,10,Thanks for quick responses!,1,,,
a3I0W000001qFBPUA2,0030W00003cZjeZQAS,5000W00001NSEY8QAP,GetFeedback Survey Response: Net Promoter Score,3/22/2019 9:19,8,,0,,,
a3I0W000001qFBUUA2,0030W00003c0HPzQAM,5000W00001NSGJ1QAP,GetFeedback Survey Response: Net Promoter Score,3/22/2019 11:28,10,,1,,,
a3I0W000001qFBZUA2,0030W00003TOqYxQAL,5000W00001NSGKYQA5,GetFeedback Survey Response: Net Promoter Score,3/22/2019 11:49,8,,0,,,
a3I0W000001qFBeUAM,0030W00003UDYmOQAX,5000W00001NSF1tQAH,GetFeedback Survey Response: Net Promoter Score,3/22/2019 13:12,10,,1,,,
a3I0W000001qFBjUAM,0030W00003cZmbaQAC,5000W00001NSNVzQAP,GetFeedback Survey Response: Net Promoter Score,3/22/2019 14:01,10,,1,,,
a3I0W000001qFBoUAM,0030W00003cg5puQAA,5000W00001NSO8sQAH,GetFeedback Survey Response: Net Promoter Score,3/22/2019 14:46,9,I am very pleased with the quick respond to my question. The answer was very complete because it even answered the questions that I didn't not asked.,1,,,
a3I0W000001qFBtUAM,003d000002aTXobAAG,5000W00001NS9uPQAT,GetFeedback Survey Response: Net Promoter Score,3/22/2019 14:50,8,Responses seem to be getting slower,0,,,
a3I0W000001qFByUAM,0030W00003chKZoQAM,5000W00001NSOT2QAP,GetFeedback Survey Response: Net Promoter Score,3/22/2019 15:31,8,,0,,,
a3I0W000001qFC3UAM,0030W00003ciGodQAE,5000W00001NSOetQAH,GetFeedback Survey Response: Net Promoter Score,3/22/2019 17:18,8,,0,,,
a3I0W000001qFC8UAM,0030W00003cfZyDQAU,5000W00001NSM5uQAH,GetFeedback Survey Response: Net Promoter Score,3/22/2019 17:21,10,"I think that I have already provided this in put 2 times.
The infrastructure was great because he knew the material, had relevant industry experience, as well as GSK experience.

The material was clear and varied in form of delivery and that helped with the overall effectiveness.

All together - a well designed and delivered course.",1,,,
a3I0W000001qFCDUA2,003d0000036iLByAAM,5000W00001NSBclQAH,GetFeedback Survey Response: Net Promoter Score,3/22/2019 18:17,10,Great service - many thanks!,1,,,
a3I0W000001qFCIUA2,0030W00003cgyKTQAY,5000W00001NSP1EQAX,GetFeedback Survey Response: Net Promoter Score,3/22/2019 18:31,8,"On the practice exam, which is a totally independent set of questions from the actual exam, it would be of greater value to show the questions missed so the candidate can see exactly what concepts he/she needs to learn more about.  Other than that, I found the exam to be very challenging which I appreciate to keep the bar high for qualified SAFe practitioners.",0,,,
a3I0W000001qFCNUA2,0030W00003chNDOQA2,5000W00001NSHbsQAH,GetFeedback Survey Response: Net Promoter Score,3/22/2019 19:23,7,,0,,,
a3I0W000001qFCSUA2,003d000002qMoqVAAS,5000W00001NSFILQA5,GetFeedback Survey Response: Net Promoter Score,3/22/2019 20:15,9,,1,,,
a3I0W000001qFCXUA2,0030W00003Pdy9sQAB,5000W00001NSG8hQAH,GetFeedback Survey Response: Net Promoter Score,3/22/2019 20:56,10,,1,,,
a3I0W000001qFCcUAM,0030W00003RvIDUQA3,5000W00001NSKolQAH,GetFeedback Survey Response: Net Promoter Score,3/22/2019 21:31,8,"Thank you for the timely feedback, I was able to jump onto the SAFe Architect materials without losing time towards my 30 day access.",0,,,
a3I0W000001qFChUAM,0030W00003OBXmaQAH,5000W00001NSOhTQAX,GetFeedback Survey Response: Net Promoter Score,3/22/2019 21:31,8,,0,,,
a3I0W000001qFD6UAM,0030W00003UDPW9QAP,5000W00001NRxz2QAD,GetFeedback Survey Response: Net Promoter Score,3/23/2019 2:13,6,Online chat just leaving a message blew my mind. Pls don't offer 'online chat' if it's not online bc then it's called leaving a message. Ultimately the support person responded the next day and was very helpful in resolving my issue but it took a day of lots of trials and tribulations and lost sleep on my part because I lacked the information I needed when I needed it.,-1,,,
a3I0W000001qFDBUA2,003d000002qNLVkAAO,5000W00001NSOm4QAH,GetFeedback Survey Response: Net Promoter Score,3/23/2019 5:58,7,My issue was resolved efficiently which I appreciate. My score would have been higher if the response was faster.  It would be even better if I could self heal.  My issue was a wrong email address loaded.  I would love to be able to fix this myself.,0,,,
a3I0W000001qFDGUA2,0030W00003TPEspQAH,5000W00001NSGSvQAP,GetFeedback Survey Response: Net Promoter Score,3/23/2019 7:54,10,,1,,,
a3I0W000001qFDLUA2,0030W00003UDc5gQAD,5000W00001NSOhdQAH,GetFeedback Survey Response: Net Promoter Score,3/23/2019 11:07,4,"I didn't get feedback for 3 days before asking multiple times, it seems online chat is much more efficient then E-mail query, despite in both cases, incidents numbers are created / used",-1,,,
a3I0W000001qFDQUA2,0030W00003UDc5gQAD,5000W00001NSOeyQAH,GetFeedback Survey Response: Net Promoter Score,3/23/2019 11:07,4,"I didn't get feedback for 3 days before asking multiple times, it seems online chat is much more efficient then E-mail query, despite in both cases, incidents numbers are created / used",-1,,,
a3I0W000001qFDVUA2,003d000002OXunyAAD,5000W00001NSLptQAH,GetFeedback Survey Response: Net Promoter Score,3/23/2019 15:21,3,It's taking too long for a request. It's been more than 3+ days that we are waiting to change licences assignment.,-1,,,
a3I0W000001qFDpUAM,0030W00003c0qtCQAQ,5000W00001NSEJXQA5,GetFeedback Survey Response: Net Promoter Score,3/23/2019 16:58,9,,1,,,
a3I0W000001qFEJUA2,003d0000038p6WDAAY,5000W00001NSFEiQAP,GetFeedback Survey Response: Net Promoter Score,3/23/2019 17:49,3,,-1,,,
a3I0W000001qFEnUAM,0030W00003V8cGpQAJ,5000W00001NSRedQAH,GetFeedback Survey Response: Net Promoter Score,3/23/2019 18:47,8,,0,,,
a3I0W000001qFEsUAM,0030W00003cgKOHQA2,5000W00001NSIT6QAP,GetFeedback Survey Response: Net Promoter Score,3/23/2019 20:06,10,Great support!,1,,,
a3I0W000001qFExUAM,0030W00003ch3mMQAQ,5000W00001NS8b1QAD,GetFeedback Survey Response: Net Promoter Score,3/24/2019 7:51,10,Your support provided excellent assistance. The website is well-organized. Thank you!,1,,,
a3I0W000001qFF2UAM,003d000003HAPlDAAX,5000W00001NSONxQAP,GetFeedback Survey Response: Net Promoter Score,3/24/2019 10:30,8,,0,,,
a3I0W000001qFF7UAM,0030W00003NK7PHQA1,5000W00001NSIYLQA5,GetFeedback Survey Response: Net Promoter Score,3/24/2019 13:33,3,The time to respond is far too long especially considering you are running an agile operation.,-1,,,
a3I0W000001qFFCUA2,003d000003DlGQzAAN,5000W00001NSIhPQAX,GetFeedback Survey Response: Net Promoter Score,3/24/2019 15:05,9,,1,,,
a3I0W000001qFFHUA2,0030W00003ZmEP7QAN,5000W00001NSGRxQAP,GetFeedback Survey Response: Net Promoter Score,3/24/2019 16:08,10,,1,,,
a3I0W000001qFFMUA2,003d000002uvr3eAAA,5000W00001NSIyLQAX,GetFeedback Survey Response: Net Promoter Score,3/24/2019 17:37,8,Unfortunately they gave the wrong solution to the problem I have.,0,,,
a3I0W000001qFFRUA2,0030W00003cYzrCQAS,5000W00001NSHqdQAH,GetFeedback Survey Response: Net Promoter Score,3/24/2019 18:38,8,,0,,,
a3I0W000001qFFWUA2,0030W00003chZx2QAE,5000W00001NSLoqQAH,GetFeedback Survey Response: Net Promoter Score,3/24/2019 19:23,9,,1,,,
a3I0W000001qFFbUAM,0030W00003cgPXoQAM,5000W00001NSJP7QAP,GetFeedback Survey Response: Net Promoter Score,3/24/2019 19:41,10,,1,,,
a3I0W000001qFFgUAM,0030W00003chRavQAE,5000W00001NSKeUQAX,GetFeedback Survey Response: Net Promoter Score,3/24/2019 20:04,10,,1,,,
a3I0W000001qFFlUAM,0030W00003c0qLtQAI,5000W00001NSLRhQAP,GetFeedback Survey Response: Net Promoter Score,3/24/2019 22:00,10,,1,,,
a3I0W000001qFFqUAM,0030W00003ci5uEQAQ,5000W00001NSLJYQA5,GetFeedback Survey Response: Net Promoter Score,3/24/2019 22:13,9,,1,,,
a3I0W000001qFFvUAM,0030W00003cfRpWQAU,5000W00001NSITfQAP,GetFeedback Survey Response: Net Promoter Score,3/25/2019 1:23,7,,0,,,
a3I0W000001qFG0UAM,0030W00003c0qtJQAQ,5000W00001NSLYYQA5,GetFeedback Survey Response: Net Promoter Score,3/25/2019 3:23,10,exam pace questions are challenging and good enough to test the depth of the exam giver. UI is fluent and online exam experience was good,1,,,
a3I0W000001qFG5UAM,003d000002aTamvAAC,5000W00001NSLVKQA5,GetFeedback Survey Response: Net Promoter Score,3/25/2019 5:16,10,All the latest information is always well synthesized and ease of finding for purpose.,1,,,
a3I0W000001qFGAUA2,0030W00003chA8UQAU,5000W00001NSE2CQAX,GetFeedback Survey Response: Net Promoter Score,3/25/2019 6:03,9,Thanks,1,,,
a3I0W000001qFGFUA2,0030W00003ajnRbQAI,5000W00001NSLfPQAX,GetFeedback Survey Response: Net Promoter Score,3/25/2019 6:21,8,,0,,,
a3I0W000001qFGKUA2,0030W00003cg5psQAA,5000W00001NSLghQAH,GetFeedback Survey Response: Net Promoter Score,3/25/2019 6:29,9,,1,,,
a3I0W000001qFGPUA2,003d000002OXuyPAAT,5000W00001NSM14QAH,GetFeedback Survey Response: Net Promoter Score,3/25/2019 6:39,2,Cost of certification renewal is too high and those not renewing loose access to all material!,-1,,,
a3I0W000001qFGUUA2,0030W00003ajnQaQAI,5000W00001NSLLoQAP,GetFeedback Survey Response: Net Promoter Score,3/25/2019 6:42,10,,1,,,
a3I0W000001qFGZUA2,0030W00003chTruQAE,5000W00001NSJ4EQAX,GetFeedback Survey Response: Net Promoter Score,3/25/2019 6:49,7,Too early ...maybe after some weeks. So far OK,0,,,
a3I0W000001qFGeUAM,0030W00003cfjIoQAI,5000W00001NS8e0QAD,GetFeedback Survey Response: Net Promoter Score,3/25/2019 7:20,8,As for me the course I took could have been for 3 days instead of 2.,0,,,
a3I0W000001qFGjUAM,0030W00003cfmujQAA,5000W00001NSLjgQAH,GetFeedback Survey Response: Net Promoter Score,3/25/2019 7:37,0,,-1,,,
a3I0W000001qFGoUAM,0030W00003VBTOgQAP,5000W00001NSIWjQAP,GetFeedback Survey Response: Net Promoter Score,3/25/2019 7:38,4,No,-1,,,
a3I0W000001qFGtUAM,0030W00003UDhdzQAD,5000W00001NSLpAQAX,GetFeedback Survey Response: Net Promoter Score,3/25/2019 7:54,9,,1,,,
a3I0W000001qFGyUAM,0030W00003N6MtyQAF,5000W00001NSIggQAH,GetFeedback Survey Response: Net Promoter Score,3/25/2019 9:35,9,"It took couple of email exchanges but Im happy with how my case was handled, thanks.",1,,,
a3I0W000001qFH3UAM,0030W00003ahheNQAQ,5000W00001NSFJJQA5,GetFeedback Survey Response: Net Promoter Score,3/25/2019 10:09,10,Great support! thanks!,1,,,
a3I0W000001qFH8UAM,0030W00003ahheNQAQ,5000W00001NSLRrQAP,GetFeedback Survey Response: Net Promoter Score,3/25/2019 10:09,10,"Great support, thanks!",1,,,
a3I0W000001qFHDUA2,0030W00003ahheNQAQ,5000W00001NRsdZQAT,GetFeedback Survey Response: Net Promoter Score,3/25/2019 10:09,10,"Great support, thanks!",1,,,
a3I0W000001qFHIUA2,003d0000030ogqRAAQ,5000W00001NSMVTQA5,GetFeedback Survey Response: Net Promoter Score,3/25/2019 11:01,9,,1,,,
a3I0W000001qFHNUA2,0030W00003ci5luQAA,5000W00001NSOSiQAP,GetFeedback Survey Response: Net Promoter Score,3/25/2019 11:22,6,,-1,,,
a3I0W000001qFHSUA2,0030W00003Jw0EYQAZ,5000W00001NSNEtQAP,GetFeedback Survey Response: Net Promoter Score,3/25/2019 12:05,10,,1,,,
a3I0W000001qFHXUA2,0030W00003VB90JQAT,5000W00001NSMihQAH,GetFeedback Survey Response: Net Promoter Score,3/25/2019 13:27,9,Love SAFe!!,1,,,
a3I0W000001qFHcUAM,0030W00003chNDOQA2,5000W00001NSHYtQAP,GetFeedback Survey Response: Net Promoter Score,3/25/2019 13:28,10,,1,,,
a3I0W000001qFHhUAM,003d000002aTVCcAAO,5000W00001NSIaWQAX,GetFeedback Survey Response: Net Promoter Score,3/25/2019 13:33,9,,1,,,
a3I0W000001qFHmUAM,0030W00003OrBwqQAF,5000W00001NSHHAQA5,GetFeedback Survey Response: Net Promoter Score,3/25/2019 13:57,8,,0,,,
a3I0W000001qFIBUA2,0030W00003e8oleQAA,5000W00001NSS5UQAX,GetFeedback Survey Response: Net Promoter Score,3/25/2019 14:33,8,,0,,,
a3I0W000001qFIGUA2,0030W00003XoMVJQA3,5000W00001NSMEmQAP,GetFeedback Survey Response: Net Promoter Score,3/25/2019 14:37,10,"The quick, friendly response was greatly appreciated.",1,,,
