,User: Full Name,Learning Assignment: Completed On,Learning Assignment: Learning Plan: Learning Plan Name,Learning Assignment: Progress %,Learning Assignment: Times Launched,Learning Assignment: Learning Plan Section: Learning Plan Section Name,Question Text,Response Text Long,scores_additional,compound_additional,score_additional,question_text_scores_additional,question_text_compound_additional,question_text_score_additional,question_text_scoresl,question_text_scores,question_text_compound,response_text_scores,response_text_compound
230,Gr2g0Z2ph,6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What are some things you have thought about regarding the pre-course setup activities?,lots of tool choices,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
231,Gr2g0Z2ph,6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 1 - Welcome to SAFe Remote Trainer,How would you describe remote delivery training (e.g what are some key elements or features)?,different people at different locations at the same time,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
232,Gr2g0Z2ph,6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 1 - Welcome to SAFe Remote Trainer,What is different and/or the same between remote and in-person training environments?,"same time, but in person is people coming together into a class location, whereas remote is people coming together at same time in different locations","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
233,H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What is something you do in your in-person training classroom that you would like to carry over into your virtual classroom?,"Posters, Quizzes, Quotale quotes","{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612,pos,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612,pos,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",pos,0.3612,pos,0.0
234,H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What do you think is the most important working agreement you will establish during your virtual classes and why?,Timebox - to respect eachother's time and complete on time,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",0.6764,pos,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",0.6764,pos,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",pos,0.6764,pos,0.4767
235,H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What is one tip that you would share with someone preparing to teach a virtual class for the first time?,start small,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",0.296,pos,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",0.296,pos,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",pos,0.296,pos,0.0
236,H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What would you recommend as a tip or method to keep remote learners engaged and why?,"Have quizzes, give them breaks, ask questions","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6369}",pos,0.6369,pos,0.0
237,H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,How would you facilitate activity debriefs effectively in a virtual classroom and how would you see the group's output?,"Asking people to explain learnings in their own way, asking where they will apply what they learnt","{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",0.4404,pos,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",0.4404,pos,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",pos,0.4404,pos,0.0
238,H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What action(s) can you take or put in place when preparing for remote training to help you manage unanticipated issues?,"Back-up for internet via tethering, back-up trainer","{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",pos,0.4019,pos,0.0
239,H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What do you think is one benefit of having at least two trainers for your class?,"While one person teaches the class, the other person can take care of the chat window and support in case of issues","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",0.4588,pos,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",0.4588,pos,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",pos,0.4588,pos,0.7096
240,H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,How would you modify the length of an existing in-person class to a remote training class?,Doubling the number of days and reducing the duration of each day by half,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0772
241,H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one activity your co-trainer can do to support you while you are teaching a remote class?,Taking care of chat window,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",pos,0.4019,pos,0.4939
242,H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,Which synchronous collaboration tools are you most likely to use to support your classroom experience and why?,"MS Teams, Wiki Sites - as they are available in my enterprise","{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",pos,0.4019,pos,0.0
243,H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What are some things you have thought about regarding the pre-course setup activities?,"Set up and test technology, Prepare the learners Prepare instructor space","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
244,H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one way you can gain empathy for the student's virtual classroom experience?,"Give them some time to experience the tools, technology, and get acquainted with the virtual set-up","{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",0.5267,pos,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",0.5267,pos,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",pos,0.5267,pos,0.0
245,H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 1 - Welcome to SAFe Remote Trainer,How would you describe remote delivery training (e.g what are some key elements or features)?,"Remote training occurs when students, trainers, and materials are in different physical locations but are ""virtually"" together at the same time. ? Teaching and learning occur synchronously?at the same time ? Requires more time to cover the same course material (compared with in-person training) ? Technical tools are required to support collaboration and engagement ? Remote teaching and facilitation techniques needed to foster engagement and real-time feedback from all participants ? Multiple trainers per class is strongly recommended for classroom and tools management ? Can reach students no matter where they are located","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.9419
246,H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 1 - Welcome to SAFe Remote Trainer,What is different and/or the same between remote and in-person training environments?,"In-Person Training? Teaching and learning occur synchronously?at the same time ? Collaboration tools are not required since students, trainers, and materials are physically co-located ? Visual cues are readily available for real-time feedback ? Teaching and facilitation techniques focus on physical interactions to achieve collaborative engagement Remote training ? Teaching and learning occur synchronously?at the same time ? Requires more time to cover the same course material (compared with in-person training) ? Technical tools are required to support collaboration and engagement ? Remote teaching and facilitation techniques needed to foster engagement and real-time feedback from all participants ? Multiple trainers per class is strongly recommended for classroom and tools management ? Can reach students no matter where they are located","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.9268
247,H1rr60K42hn2m1nn0(71F20F2ll4w),6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What do you think is one benefit of having at least two trainers for your class?,12,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",0.4588,pos,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",0.4588,pos,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",pos,0.4588,pos,0.0
248,H1rr60K42hn2m1nn0(71F20F2ll4w),6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What are some things you have thought about regarding the pre-course setup activities?,12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
249,H1rr60K42hn2m1nn0(71F20F2ll4w),6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one way you can gain empathy for the student's virtual classroom experience?,12,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",0.5267,pos,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",0.5267,pos,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",pos,0.5267,pos,0.0
250,H1rr60K42hn2m1nn0(71F20F2ll4w),6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,How would you modify the length of an existing in-person class to a remote training class?,12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
251,H1rr60K42hn2m1nn0(71F20F2ll4w),6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one activity your co-trainer can do to support you while you are teaching a remote class?,12,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",pos,0.4019,pos,0.0
252,H1rr60K42hn2m1nn0(71F20F2ll4w),6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,Which synchronous collaboration tools are you most likely to use to support your classroom experience and why?,12,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",pos,0.4019,pos,0.0
253,H1rr60K42hn2m1nn0(71F20F2ll4w),6/10/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 1 - Welcome to SAFe Remote Trainer,How would you describe remote delivery training (e.g what are some key elements or features)?,A b and C,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
254,H1rr60K42hn2m1nn0(71F20F2ll4w),6/10/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 1 - Welcome to SAFe Remote Trainer,What is different and/or the same between remote and in-person training environments?,sad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,neg,-0.4767
255,J21n0L1p4rt2,7/17/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 1 - Welcome to SAFe Remote Trainer,How would you describe remote delivery training (e.g what are some key elements or features)?,"Creating an environment similar to the in person classes - getting fast feedback, active engagement, allowing people time to learn, using multiple medias.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.7845
256,J21n0L1p4rt2,7/17/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 1 - Welcome to SAFe Remote Trainer,What is different and/or the same between remote and in-person training environments?,"different is not everyone is in person, but same is covering the content and ensuring everyone is learning.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.3919
257,J3ll0Cl1rk,6/6/2020,SAFe Remote Trainer (Limited Release),100,3,Lesson 5 - Teaching SAFe Remotely,"Of the SAFe common topics covered in this lesson, which SAFe topic are you the most excited to use in a remote training class and what do you think will be the outcome (or what was the outcome if you have already tried it)?",The virtual version of the penny game will be fun.,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.8173}",0.8173,pos,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.8173}",0.8173,pos,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.8173}",pos,0.8173,pos,0.5106
258,J3ll0Cl1rk,6/6/2020,SAFe Remote Trainer (Limited Release),100,3,Lesson 5 - Teaching SAFe Remotely,What was your biggest learning from making your lesson plan?,Preparation is absolutely key - and is will need to allow more time for prep since there are other tech and tool considerations to be tested as well.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.4588
259,J3ll0Cl1rk,6/6/2020,SAFe Remote Trainer (Limited Release),100,3,Lesson 5 - Teaching SAFe Remotely,What is one thing that could go wrong during one of the exercises in the SAFe common topics (such as the penny game or the PI Planning simulation) and what action can you as the trainer take to either solve or prevent it?,Student could drag and change the size of a coin. Ctrl +Z will undo the error and the activity can resume.,"{'neg': 0.065, 'neu': 0.814, 'pos': 0.121, 'compound': 0.1779}",0.1779,pos,"{'neg': 0.065, 'neu': 0.814, 'pos': 0.121, 'compound': 0.1779}",0.1779,pos,"{'neg': 0.065, 'neu': 0.814, 'pos': 0.121, 'compound': 0.1779}",pos,0.1779,neg,-0.5574
260,J3ll0Cl1rk,6/6/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What is a best practice you use in your in-person classroom setting that you could also use in a remote training setting?,"Involve the class to encourage engagement and conversation are real world experiences. Ask questions for knowledge checks, ask for examples, what are some things you might do in this situation, etc?","{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",pos,0.6369,pos,0.743
261,J3ll0Cl1rk,6/6/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What expert advice or tip has made the most difference to you in your remote trainer journey and why?,"Prepare - practice, have a plan B, and go easy on yourself if things don?t go perfectly. Keep a (professional) sense of humor.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.8481
262,J3ll0Cl1rk,6/6/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What is an effective method for collecting fast feedback throughout a remote training class and why?,"Via chat or in an easily accessible file formatted to collect feedback in an organized way. The method needs to be quick, easy, and if you can offer an anonymous option you may get additional feedback.","{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",0.4767,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",0.4767,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",pos,0.4767,pos,0.6486
263,J3ll0Cl1rk,6/5/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 3 - Learning and Engagement,How would you facilitate activity debriefs effectively in a virtual classroom and how would you see the group's output?,Ask for volunteers or select a team to share out. Person from tram would share their screen.,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",0.4404,pos,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",0.4404,pos,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",pos,0.4404,pos,0.5267
264,J3ll0Cl1rk,6/5/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 3 - Learning and Engagement,What action(s) can you take or put in place when preparing for remote training to help you manage unanticipated issues?,Plan ahead with a plan B and test it. Have tech support on hand during class.,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",pos,0.4019,pos,0.7096
265,J3ll0Cl1rk,6/5/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 3 - Learning and Engagement,What is something you do in your in-person training classroom that you would like to carry over into your virtual classroom?,Interactive conversation with the class and doing knowledge checks throughout.,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612,pos,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612,pos,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",pos,0.3612,pos,0.0
