User: Full Name,Learning Assignment: Completed On,Learning Assignment: Learning Plan: Learning Plan Name,Learning Assignment: Progress %,Learning Assignment: Times Launched,Learning Assignment: Learning Plan Section: Learning Plan Section Name,Question Text,Response Text Long
H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What action(s) can you take or put in place when preparing for remote training to help you manage unanticipated issues?,"Back-up for internet via tethering, back-up trainer"
H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What do you think is one benefit of having at least two trainers for your class?,"While one person teaches the class, the other person can take care of the chat window and support in case of issues"
H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,How would you modify the length of an existing in-person class to a remote training class?,Doubling the number of days and reducing the duration of each day by half
H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one activity your co-trainer can do to support you while you are teaching a remote class?,Taking care of chat window
H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,Which synchronous collaboration tools are you most likely to use to support your classroom experience and why?,"MS Teams, Wiki Sites - as they are available in my enterprise"
H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What are some things you have thought about regarding the pre-course setup activities?,"Set up and test technology, Prepare the learners Prepare instructor space"
H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one way you can gain empathy for the student's virtual classroom experience?,"Give them some time to experience the tools, technology, and get acquainted with the virtual set-up"
H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 1 - Welcome to SAFe Remote Trainer,How would you describe remote delivery training (e.g what are some key elements or features)?,"Remote training occurs when students, trainers, and materials are in different physical locations but are ""virtually"" together at the same time. ? Teaching and learning occur synchronously?at the same time ? Requires more time to cover the same course material (compared with in-person training) ? Technical tools are required to support collaboration and engagement ? Remote teaching and facilitation techniques needed to foster engagement and real-time feedback from all participants ? Multiple trainers per class is strongly recommended for classroom and tools management ? Can reach students no matter where they are located"
H1r3kr37hn10C.7.,6/20/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 1 - Welcome to SAFe Remote Trainer,What is different and/or the same between remote and in-person training environments?,"In-Person Training? Teaching and learning occur synchronously?at the same time ? Collaboration tools are not required since students, trainers, and materials are physically co-located ? Visual cues are readily available for real-time feedback ? Teaching and facilitation techniques focus on physical interactions to achieve collaborative engagement Remote training ? Teaching and learning occur synchronously?at the same time ? Requires more time to cover the same course material (compared with in-person training) ? Technical tools are required to support collaboration and engagement ? Remote teaching and facilitation techniques needed to foster engagement and real-time feedback from all participants ? Multiple trainers per class is strongly recommended for classroom and tools management ? Can reach students no matter where they are located"
H1rr60K42hn2m1nn0(71F20F2ll4w),6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What do you think is one benefit of having at least two trainers for your class?,12
H1rr60K42hn2m1nn0(71F20F2ll4w),6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What are some things you have thought about regarding the pre-course setup activities?,12
H1rr60K42hn2m1nn0(71F20F2ll4w),6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one way you can gain empathy for the student's virtual classroom experience?,12
H1rr60K42hn2m1nn0(71F20F2ll4w),6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,How would you modify the length of an existing in-person class to a remote training class?,12
H1rr60K42hn2m1nn0(71F20F2ll4w),6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one activity your co-trainer can do to support you while you are teaching a remote class?,12
H1rr60K42hn2m1nn0(71F20F2ll4w),6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,Which synchronous collaboration tools are you most likely to use to support your classroom experience and why?,12
H1rr60K42hn2m1nn0(71F20F2ll4w),6/10/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 1 - Welcome to SAFe Remote Trainer,How would you describe remote delivery training (e.g what are some key elements or features)?,A b and C
H1rr60K42hn2m1nn0(71F20F2ll4w),6/10/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 1 - Welcome to SAFe Remote Trainer,What is different and/or the same between remote and in-person training environments?,sad
J21n0L1p4rt2,7/17/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 1 - Welcome to SAFe Remote Trainer,How would you describe remote delivery training (e.g what are some key elements or features)?,"Creating an environment similar to the in person classes - getting fast feedback, active engagement, allowing people time to learn, using multiple medias."
J21n0L1p4rt2,7/17/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 1 - Welcome to SAFe Remote Trainer,What is different and/or the same between remote and in-person training environments?,"different is not everyone is in person, but same is covering the content and ensuring everyone is learning."
J3ll0Cl1rk,6/6/2020,SAFe Remote Trainer (Limited Release),100,3,Lesson 5 - Teaching SAFe Remotely,"Of the SAFe common topics covered in this lesson, which SAFe topic are you the most excited to use in a remote training class and what do you think will be the outcome (or what was the outcome if you have already tried it)?",The virtual version of the penny game will be fun.
J3ll0Cl1rk,6/6/2020,SAFe Remote Trainer (Limited Release),100,3,Lesson 5 - Teaching SAFe Remotely,What was your biggest learning from making your lesson plan?,Preparation is absolutely key - and is will need to allow more time for prep since there are other tech and tool considerations to be tested as well.
J3ll0Cl1rk,6/6/2020,SAFe Remote Trainer (Limited Release),100,3,Lesson 5 - Teaching SAFe Remotely,What is one thing that could go wrong during one of the exercises in the SAFe common topics (such as the penny game or the PI Planning simulation) and what action can you as the trainer take to either solve or prevent it?,Student could drag and change the size of a coin. Ctrl +Z will undo the error and the activity can resume.
